pnu,floor,year_approval,area_exclusive,price
11230106001,5,2017,55.61,312500000.0
11230106001,5,2017,55.61,312500000.0
11230106001,5,2017,55.61,312500000.0
11230106001,5,2017,55.61,312500000.0
11230106001,5,2017,59.5,327500000.0
11230106001,5,2017,55.61,312500000.0
11230106001,5,2017,55.61,312500000.0
11230106001,5,2016,41.51,249000000.0
11230106001,5,2017,30.99,231500000.0
11230106001,5,2017,29.98,216000000.0
11230109001,5,2004,53.25,205000000.0
11260101001,5,2016,29.95,205000000.0
11260101001,5,2014,35.7,185000000.0
11260101001,5,2012,36.81,162000000.0
11260101001,5,2003,38.49,160000000.0
11260102001,5,2016,49.09,289000000.0
11260102001,5,2016,25.48,188000000.0
11260103001,5,2016,27.17,170000000.0
11260104001,5,2004,42.44,155000000.0
11260104001,5,2003,34.8,118000000.0
11260105001,5,2017,47.95,218000000.0
11260105001,5,2017,39.13,176000000.0
11260105001,5,2017,47.46,215500000.0
11260105001,5,2017,39.51,181500000.0
11260105001,5,2011,56.34,264000000.0
11290103001,5,2015,27.26,148000000.0
11290103001,5,2012,28.36,125000000.0
11290115001,5,2003,42.01,179000000.0
11290133001,5,2014,52.42,180000000.0
11290133001,5,2016,54.21,265000000.0
11290133001,5,2003,54.82,133000000.0
11290133001,5,2015,49.96,230000000.0
11290133001,5,2010,65.02,229000000.0
11290133001,5,2015,26.39,230000000.0
11290134001,5,2017,51.38,342000000.0
11290135001,5,2015,45.39,255000000.0
11290135001,5,2016,29.01,175000000.0
11290136001,5,2017,54.9,319000000.0
11290138001,5,2002,44.65,242000000.0
11290138001,5,2003,61.72,249000000.0
11290138001,5,2016,29.24,120000000.0
11290138001,5,2016,29.25,120000000.0
11290138001,5,2016,49.49,370000000.0
11290138001,5,2017,54.28,257000000.0
11290138001,5,2017,54.28,257000000.0
11290138001,5,2017,51.98,246000000.0
11290138001,5,2017,41.19,200500000.0
11290139001,5,2010,21.25,112160000.0
11290139001,5,2010,17.67,93160000.0
11290139001,5,2010,17.88,94310000.0
11290139001,5,2010,18.71,98680000.0
11290139001,5,2010,14.52,76690000.0
11305101001,5,2002,70.11,180000000.0
11305101001,5,2014,18.65,139000000.0
11305101001,5,2010,41.92,153000000.0
11305101001,5,2017,51.17,270000000.0
11305101001,5,2015,36.32,196000000.0
11305101001,5,2015,15.89,108000000.0
11305102001,5,2010,40.61,160000000.0
11305103001,5,2016,41.41,228000000.0
11305103001,5,2012,44.76,158000000.0
11305103001,5,2015,43.27,179000000.0
11305103001,5,2014,44.52,182000000.0
11305103001,5,2003,63.0,170000000.0
11305103001,5,2007,42.6,147500000.0
11305103001,5,2003,34.77,120000000.0
11305103001,5,2016,55.98,240000000.0
11320105001,5,2012,29.96,120000000.0
11320105001,5,2001,41.43,155000000.0
11320105001,5,2017,58.36,269000000.0
11320105001,5,2017,48.15,226500000.0
11320105001,5,2012,50.53,178000000.0
11320105001,5,2015,44.98,193000000.0
11320106001,5,2008,19.01,70000000.0
11320106001,5,2008,22.67,60000000.0
11320106001,5,2014,29.87,98000000.0
11320106001,5,2002,69.93,174500000.0
11320107001,5,2003,49.97,144000000.0
11320107001,5,2009,73.78,214000000.0
11320107001,5,2015,37.6,200000000.0
11320107001,5,2003,62.88,170000000.0
11320107001,5,2001,50.26,145000000.0
11320107001,5,2012,56.27,235000000.0
11320107001,5,2016,55.38,275000000.0
11320107001,5,2016,56.21,263000000.0
11320107001,5,2016,56.21,270000000.0
11320107001,5,2016,56.21,266000000.0
11320108001,5,2013,52.32,180500000.0
11320108001,5,2001,51.71,174500000.0
11350103001,5,2016,23.55,148000000.0
11350103001,5,2016,27.41,173000000.0
11350103001,5,2016,12.66,85000000.0
11350103001,5,2005,60.34,249920000.0
11350103001,5,2005,84.94,466800000.0
11350103001,5,2002,56.94,170000000.0
11350105001,5,2016,34.87,228000000.0
11350105001,5,2002,44.39,140000000.0
11380101001,5,2005,38.05,185000000.0
11380102001,5,2012,44.04,190000000.0
11380102001,5,2008,74.34,275000000.0
11380103001,5,2017,29.69,242000000.0
11380103001,5,2017,29.69,248000000.0
11380103001,5,2010,37.53,160000000.0
11380103001,5,2004,46.68,150000000.0
11380103001,5,2014,34.81,188000000.0
11380103001,5,2009,73.87,240000000.0
11380103001,5,2016,45.68,230000000.0
11380104001,5,2015,34.86,141890000.0
11380104001,5,2012,36.11,172000000.0
11380104001,5,2012,31.83,165000000.0
11380104001,5,2003,41.99,150000000.0
11380104001,5,2007,70.71,200000000.0
11380104001,5,2003,59.21,175000000.0
11380104001,5,2009,32.71,140000000.0
11380104001,5,2013,36.0,173500000.0
11380104001,5,2012,28.87,135000000.0
11380105001,5,2006,46.31,168000000.0
11380105001,5,2002,61.46,170000000.0
11380105001,5,2017,47.22,332000000.0
11380105001,5,2015,26.27,167000000.0
11380105001,5,2002,34.9,134500000.0
11380105001,5,2003,55.98,204000000.0
11380105001,5,2014,53.1,245000000.0
11380105001,5,2016,39.14,247000000.0
11380106001,5,2011,53.01,206000000.0
11380106001,5,2012,43.65,195000000.0
11380106001,5,2011,32.42,168000000.0
11380107001,5,2002,33.06,112500000.0
11380107001,5,2004,61.54,168000000.0
11380107001,5,2015,28.01,200000000.0
11380107001,5,2005,52.14,194300000.0
11380107001,5,1994,51.98,100000000.0
11380107001,5,2008,46.61,177000000.0
11380108001,5,2001,50.6,210000000.0
11380108001,5,2002,76.05,228000000.0
11380108001,5,2015,44.03,270000000.0
11380108001,5,2014,29.63,178000000.0
11380108001,5,2002,63.46,205000000.0
11380108001,5,2003,73.37,227500000.0
11380108001,5,2012,53.46,192000000.0
11380108001,5,2017,30.01,140000000.0
11380109001,5,2003,73.81,273000000.0
11380109001,5,2001,74.92,222500000.0
11380109001,5,2011,26.46,171000000.0
11380109001,5,2002,43.56,146000000.0
11380109001,5,2011,38.46,207000000.0
11380110001,5,1995,46.29,200000000.0
11410101001,5,2008,68.85,380000000.0
11410110001,5,2001,69.91,404500000.0
11410111001,5,2016,72.11,358000000.0
11410111001,5,2014,29.66,156000000.0
11410116001,5,2004,50.78,180000000.0
11410116001,5,2004,45.1,170000000.0
11410117001,5,2006,207.03,425000000.0
11410117001,5,2004,70.59,129000000.0
11410117001,5,2004,49.09,89000000.0
11410117001,5,2004,60.11,110000000.0
11410117001,5,2003,54.71,184000000.0
11410118001,5,2004,30.64,115000000.0
11410119001,5,2017,62.55,360000000.0
11410119001,5,2015,45.94,220000000.0
11410119001,5,2012,49.58,215000000.0
11410119001,5,2012,50.69,195000000.0
11410119001,5,2014,30.32,200000000.0
11410119001,5,2003,49.8,250000000.0
11440103001,5,2004,41.9,229000000.0
11440104001,5,2008,42.15,284000000.0
11440113001,5,2015,29.96,210000000.0
11440120001,5,2002,59.09,305000000.0
11440120001,5,2016,29.88,310000000.0
11440122001,5,2002,71.02,485000000.0
11440122001,5,2008,39.17,215000000.0
11440122001,5,2015,29.77,210000000.0
11440122001,5,2008,60.72,330000000.0
11440122001,5,2002,37.98,204000000.0
11440122001,5,2010,60.91,360000000.0
11440123001,5,2011,17.88,114000000.0
11440123001,5,2008,24.94,150000000.0
11440123001,5,2006,60.1,290000000.0
11440124001,5,2002,64.6,310000000.0
11440124001,5,2003,65.94,305000000.0
11440125001,5,2013,20.12,135000000.0
11440125001,5,2013,18.54,124000000.0
11440125001,5,2013,34.33,360000000.0
11440125001,5,2010,59.71,303000000.0
11440125001,5,2013,34.51,220000000.0
11440125001,5,2012,18.33,122940000.0
11440125001,5,2012,13.87,93670000.0
11470101001,5,2002,57.46,280000000.0
11470101001,5,2017,27.05,217000000.0
11470101001,5,2011,43.39,186000000.0
11470101001,5,2014,39.54,172000000.0
11470101001,5,2007,30.57,110000000.0
11470101001,5,2007,28.9,110000000.0
11470101001,5,2017,29.25,177000000.0
11470101001,5,2017,18.25,167000000.0
11470102001,5,2012,62.46,370000000.0
11470102001,5,2013,29.95,230000000.0
11470102001,5,2008,41.26,170000000.0
11470102001,5,2006,57.51,225000000.0
11470102001,5,2017,29.97,180000000.0
11470102001,5,2017,29.33,175000000.0
11470102001,5,2017,29.87,174500000.0
11470103001,5,2012,52.29,170000000.0
11470103001,5,2015,56.08,180000000.0
11470103001,5,2002,31.83,94000000.0
11470103001,5,2012,33.44,157000000.0
11470103001,5,2016,29.99,214000000.0
11470103001,5,2014,33.72,184000000.0
11470103001,5,2003,55.28,150000000.0
11500102001,5,2015,37.58,240000000.0
11500102001,5,2001,48.3,145000000.0
11500102001,5,2016,44.2,315000000.0
11500102001,5,2010,71.56,248000000.0
11500102001,5,2016,38.98,267000000.0
11500102001,5,2012,34.07,200000000.0
11500102001,5,2017,44.38,226000000.0
11500103001,5,2001,68.87,168000000.0
11500103001,5,2003,20.43,95000000.0
11500103001,5,2000,53.64,180000000.0
11500103001,5,2001,29.52,120000000.0
11500103001,5,1997,77.1,190000000.0
11500103001,5,2017,32.95,205000000.0
11500103001,5,2007,46.92,127500000.0
11500103001,5,2014,36.03,200000000.0
11500103001,5,2011,19.25,90000000.0
11500103001,5,2012,25.48,152000000.0
11500103001,5,2012,54.27,180000000.0
11500103001,5,2003,45.32,135000000.0
11500103001,5,2016,37.53,239000000.0
11500103001,5,2012,37.3,168000000.0
11500103001,5,2001,34.05,99000000.0
11500103001,5,2009,41.7,135000000.0
11500103001,5,2002,70.48,204000000.0
11500103001,5,2002,23.97,100000000.0
11500103001,5,2002,39.26,148000000.0
11500103001,5,2000,71.27,209000000.0
11500103001,5,2007,40.02,155000000.0
11500103001,5,2016,41.37,202000000.0
11500105001,5,2016,57.86,290000000.0
11500106001,5,2013,37.51,200000000.0
11500106001,5,2002,50.51,185000000.0
11500109001,5,2002,52.72,160000000.0
11500109001,5,2012,32.81,198000000.0
11500109001,5,2014,21.6,131500000.0
11500109001,5,2014,13.5,98500000.0
11530102001,5,2017,42.72,298000000.0
11530103001,5,2017,42.43,251000000.0
11530106001,5,2017,54.88,236000000.0
11530106001,5,2017,38.1,178500000.0
11530106001,5,2017,38.52,177500000.0
11530106001,5,2003,49.3,169000000.0
11530107001,5,2013,28.69,166000000.0
11530107001,5,2012,40.02,170000000.0
11530107001,5,2002,64.61,173000000.0
11530107001,5,2017,46.3,187500000.0
11530107001,5,2017,57.56,230000000.0
11530107001,5,2011,54.37,221000000.0
11530107001,5,2002,51.48,148000000.0
11530108001,5,2016,79.91,378000000.0
11530108001,5,2014,29.95,178500000.0
11545102001,5,2001,74.71,185000000.0
11545102001,5,2007,55.52,196000000.0
11545102001,5,2014,59.41,240000000.0
11545103001,5,2013,48.63,200000000.0
11545103001,5,2010,59.93,185000000.0
11560111001,5,2016,25.7,220000000.0
11560128001,5,2010,41.73,180000000.0
11560128001,5,2010,29.6,155000000.0
11560128001,5,2010,60.08,260000000.0
11560133001,5,2003,45.51,180000000.0
11590102001,5,2016,45.0,270000000.0
11590102001,5,2002,84.97,260000000.0
11590102001,5,2016,48.67,258500000.0
11590102001,5,2016,42.99,231000000.0
11590102001,5,2016,54.05,340000000.0
11590106001,5,2012,70.4,420000000.0
11590107001,5,2009,54.5,230000000.0
11590107001,5,2014,41.13,284000000.0
11590107001,5,2009,70.77,600000000.0
11590107001,5,2000,49.35,236970000.0
11590107001,5,2000,46.17,225060000.0
11590107001,5,2007,58.06,320000000.0
11590108001,5,2013,58.97,250000000.0
11590109001,5,2004,76.05,285000000.0
11620101001,5,2014,38.53,285000000.0
11620101001,5,1997,60.28,215000000.0
11620101001,5,2004,82.02,325000000.0
11620102001,5,2017,26.4,170000000.0
11620102001,5,2015,29.87,215000000.0
11620102001,5,2002,66.13,265000000.0
11620102001,5,2012,29.87,170000000.0
11620102001,5,2002,57.89,214500000.0
11620102001,5,2012,41.34,160000000.0
11620102001,5,2012,41.86,278000000.0
11620102001,5,2013,37.17,220000000.0
11620102001,5,2016,41.15,270000000.0
11620102001,5,2001,56.04,221000000.0
11620102001,5,2000,59.82,238000000.0
11650101001,5,2016,38.01,358000000.0
11650101001,5,2016,71.85,910000000.0
11650101001,5,2009,81.6,475000000.0
11650101001,5,2011,45.95,307000000.0
11650101001,5,2005,52.61,362500000.0
11650102001,5,2002,48.29,325000000.0
11650102001,5,2015,23.18,210000000.0
11650102001,5,2015,42.96,320000000.0
11650102001,5,2014,29.97,347000000.0
11650102001,5,2016,43.91,573000000.0
11650102001,5,2016,43.28,562500000.0
11650103001,5,2015,22.25,260000000.0
11650106001,5,2016,37.26,235000000.0
11650108001,5,2016,56.68,410000000.0
11650108001,5,2017,59.42,737000000.0
11680101001,5,2002,60.28,550000000.0
11680101001,5,2002,35.74,332000000.0
11680101001,5,2016,22.22,360000000.0
11680103001,5,2003,72.12,400000000.0
11680103001,5,2016,43.5,510000000.0
11680106001,5,2001,43.88,350000000.0
11680106001,5,2001,48.33,370000000.0
11680108001,5,2004,64.94,430000000.0
11680114001,5,1992,76.05,377000000.0
11710101001,5,2013,73.01,470000000.0
11710103001,5,2003,96.78,380000000.0
11710104001,5,2002,65.43,380000000.0
11710104001,5,2007,37.64,330000000.0
11710105001,5,2013,33.76,215000000.0
11710105001,5,2016,26.88,265000000.0
11710106001,5,2013,49.67,590000000.0
11710106001,5,2003,54.08,299000000.0
11710106001,5,2017,28.95,280000000.0
11710106001,5,2001,75.0,380000000.0
11710107001,5,2016,25.83,285000000.0
11710107001,5,2016,27.74,285000000.0
11710107001,5,2003,53.97,290000000.0
11710107001,5,2009,44.59,215000000.0
11710107001,5,2009,40.68,195000000.0
11710107001,5,2003,52.58,275000000.0
11710107001,5,2016,23.99,190000000.0
11710107001,5,2016,23.62,175000000.0
11710108001,5,2017,36.27,320000000.0
11710108001,5,2017,52.98,345000000.0
11710108001,5,2004,77.55,345000000.0
11710108001,5,2017,43.21,342000000.0
11710111001,5,2013,18.9,178040000.0
11710111001,5,2013,18.9,178040000.0
11710111001,5,2013,45.6,350280000.0
11710111001,5,2013,18.9,178040000.0
11710111001,5,2013,18.9,178040000.0
11710111001,5,2016,37.06,283500000.0
11710112001,5,2017,50.76,420000000.0
11710113001,5,2002,40.99,248000000.0
11710114001,5,2017,40.54,280000000.0
11710114001,5,2002,73.66,405000000.0
11710114001,5,2002,35.5,255000000.0
11710114001,5,2002,58.14,335000000.0
11740105001,5,2011,48.77,200000000.0
11740105001,5,2012,58.06,310000000.0
11740105001,5,2016,35.71,307000000.0
11740106001,5,2013,52.51,341000000.0
11740106001,5,2017,50.08,360000000.0
11740107001,5,2002,77.71,332000000.0
11740107001,5,2016,29.3,300000000.0
11740107001,5,2016,29.96,330000000.0
11740107001,5,2016,50.04,270000000.0
11740107001,5,2013,59.84,275000000.0
11740107001,5,2012,19.04,130000000.0
11740107001,5,2012,19.16,140000000.0
11740107001,5,2012,20.5,140000000.0
11740107001,5,2012,20.5,140000000.0
11740107001,5,2012,19.04,130000000.0
11740107001,5,2012,72.26,270000000.0
11740108001,5,2015,39.54,280000000.0
11740108001,5,2001,69.29,300000000.0
11740108001,5,2008,48.42,250000000.0
11740109001,5,2017,35.09,207000000.0
11740109001,5,2017,48.89,262500000.0
11740109001,5,2009,80.47,268000000.0
11740109001,5,2017,52.66,268500000.0
11740109001,5,2017,33.76,184500000.0
11740109001,5,2017,38.87,320000000.0
11200114001,6,2017,28.4,266000000.0
11215101001,6,2017,26.97,220000000.0
11215101001,6,2017,28.84,230000000.0
11215101001,6,2017,26.24,220000000.0
11215101001,6,2017,26.82,220000000.0
11215101001,6,2016,29.4,263000000.0
11215101001,6,2017,53.42,420000000.0
11215101001,6,2017,47.88,395000000.0
11215103001,6,2014,36.3,340000000.0
11215103001,6,2016,51.11,380000000.0
11215103001,6,2014,15.41,151000000.0
11215103001,6,2016,29.53,270000000.0
11215103001,6,2016,29.53,270000000.0
11215103001,6,2017,20.32,225000000.0
11215103001,6,2017,24.03,235000000.0
11215103001,6,2017,19.98,225000000.0
11215103001,6,2017,20.73,225000000.0
11215104001,6,2016,42.22,490000000.0
11215109001,6,2016,27.35,275000000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,50.91,283000000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2017,55.61,312500000.0
11230106001,6,2016,46.56,315000000.0
11260101001,6,2016,28.79,200000000.0
11260101001,6,2016,53.53,335000000.0
11260101001,6,2016,29.83,234000000.0
11260101001,6,2016,42.66,288000000.0
11260102001,6,2016,45.52,300000000.0
11260103001,6,2016,36.29,243000000.0
11260103001,6,2016,45.31,228000000.0
11260105001,6,2016,46.96,260000000.0
11290133001,6,2016,44.72,220000000.0
11305102001,6,2017,34.48,225000000.0
11305102001,6,2013,41.43,148000000.0
11305102001,6,2016,49.17,235000000.0
11305103001,6,2016,42.15,280000000.0
11305103001,6,2016,35.35,205000000.0
11320105001,6,2016,48.89,234000000.0
11320105001,6,2014,41.55,187000000.0
11320106001,6,2016,33.5,189000000.0
11320107001,6,2016,29.85,183000000.0
11320107001,6,2016,56.98,270000000.0
11320107001,6,2016,56.21,266000000.0
11320107001,6,2016,56.21,266000000.0
11380102001,6,2015,51.18,249000000.0
11380103001,6,2017,29.69,241000000.0
11380103001,6,2012,29.95,200000000.0
11380103001,6,2016,37.35,220000000.0
11380103001,6,2011,26.45,135000000.0
11380105001,6,2017,34.66,288000000.0
11380105001,6,2014,55.6,259900000.0
11380105001,6,2016,29.97,205000000.0
11380106001,6,2015,37.17,232000000.0
11380107001,6,2014,31.57,178000000.0
11380107001,6,2014,52.93,275000000.0
11380107001,6,2012,52.48,240000000.0
11380108001,6,2015,51.27,245000000.0
11380108001,6,2016,48.33,286000000.0
11380109001,6,2015,32.45,215000000.0
11410110001,6,1999,67.32,442000000.0
11410117001,6,2004,176.3,323000000.0
11440124001,6,2013,39.34,310000000.0
11470101001,6,2017,29.18,229000000.0
11470102001,6,2017,27.89,320000000.0
11470102001,6,2012,29.07,190000000.0
11470102001,6,2016,28.75,200000000.0
11470102001,6,2016,44.48,228000000.0
11470102001,6,2015,36.43,275000000.0
11470102001,6,2016,22.98,208000000.0
11470103001,6,2015,51.34,225000000.0
11500102001,6,2015,37.58,240000000.0
11500102001,6,2017,40.62,240000000.0
11500102001,6,2017,43.28,216000000.0
11500102001,6,2017,40.62,240000000.0
11500102001,6,2017,44.38,226000000.0
11500102001,6,2017,41.02,226000000.0
11500103001,6,2008,60.11,199000000.0
11500103001,6,2016,25.09,200000000.0
11500103001,6,2012,39.6,205000000.0
11500103001,6,2015,25.29,273000000.0
11500103001,6,2014,32.84,190000000.0
11500106001,6,2016,27.96,345000000.0
11500106001,6,2015,28.25,180000000.0
11500109001,6,2014,21.6,131500000.0
11500109001,6,2014,13.5,98500000.0
11500109001,6,2012,41.34,238000000.0
11530102001,6,2017,43.03,270000000.0
11530102001,6,2017,29.69,232000000.0
11530107001,6,2016,39.64,190000000.0
11530107001,6,2014,36.81,162500000.0
11530108001,6,2012,43.91,235000000.0
11545102001,6,2012,20.7,126000000.0
11545103001,6,2017,29.55,182000000.0
11545103001,6,2012,46.32,258000000.0
11545103001,6,2012,29.92,163000000.0
11560105001,6,2016,18.33,187000000.0
11560105001,6,2012,18.06,118000000.0
11620101001,6,2014,29.77,180000000.0
11620101001,6,2014,29.87,183000000.0
11650101001,6,2017,29.06,349000000.0
11650108001,6,2016,50.17,410000000.0
11680101001,6,2016,42.52,500000000.0
11680103001,6,2017,29.31,429000000.0
11680106001,6,2016,54.01,460000000.0
11710104001,6,2016,16.54,205000000.0
11710108001,6,2017,41.35,305000000.0
11710111001,6,2013,23.31,212880000.0
11710111001,6,2013,23.31,212880000.0
11710111001,6,2013,23.31,212880000.0
11710111001,6,2013,23.31,212880000.0
11710111001,6,2017,48.88,420000000.0
11710111001,6,2016,27.27,230000000.0
11710111001,6,2016,46.92,300000000.0
11710112001,6,2017,44.82,270000000.0
11710112001,6,2017,53.68,330000000.0
11710112001,6,2016,32.24,248000000.0
11740101001,6,2014,39.13,310000000.0
11740105001,6,2010,81.0,299000000.0
11740105001,6,2017,40.81,375000000.0
11740106001,6,2017,47.28,350000000.0
11740107001,6,2012,20.5,140000000.0
11740107001,6,2012,20.5,140000000.0
11740107001,6,2012,19.04,130000000.0
11740107001,6,2012,19.16,130000000.0
11740107001,6,2012,19.04,130000000.0
11740108001,6,2016,21.66,312000000.0
11740108001,6,2016,33.06,290000000.0
11740108001,6,2017,58.2,343000000.0
11740109001,6,2016,26.98,263000000.0
11170124001,7,2007,55.44,380000000.0
11215101001,7,2017,26.97,220000000.0
11215101001,7,2017,26.82,220000000.0
11215101001,7,2017,26.24,220000000.0
11215101001,7,2017,28.84,230000000.0
11215103001,7,2016,29.53,280000000.0
